query,doc_id,relevant
11,348783_1_13,1
11,326151_2_59,1
11,421576_1_2,0
11,481470_0_7,0
11,418078_0_0,0
11,7060_0_1,0
11,535536_1_18,0
11,34229_1_0,0
11,300816_0_219,1
11,14826_0_33,1
11,531368_0_27,0
11,295077_0_21,1
11,161754_11_42,0
11,365542_0_9,0
11,34528_0_0,1
11,148606_3_39,1
11,146625_0_53,0
11,98534_6_13,0
11,516587_0_16,1
11,538698_0_14,1
11,389714_2_2,0
11,53044_0_58,0
11,410870_0_23,1
11,541796_0_8,0
11,114035_1_3,1
11,293680_0_1,0
11,413984_0_26,0
11,227370_1_11,1
11,506663_1_13,0
11,241148_0_15,1
11,317764_0_44,0
11,103262_6_16,1
11,118461_0_13,1
11,184838_10_9,0
11,29801_0_1,0
11,300993_2_16,1
11,279747_0_1,0
11,244451_0_5,1
11,527316_15_4,0
11,437037_17_3,0
11,508308_0_30,1
11,19224_17_27,1
11,200479_13_0,0
11,311846_0_3,0
11,409385_0_5,1
11,450743_0_1,0
11,128853_3_18,1
11,340955_0_14,1
11,98004_0_2,1
11,493746_0_19,1
11,14836_1_50,1
11,197961_0_2,0
11,152725_0_1,0
11,211051_0_12,1
11,349624_0_1,0
11,380455_0_45,1
11,352333_0_16,1
11,245860_0_8,1
11,80390_2_8,1
11,392873_0_20,1
11,271166_0_21,0
11,214179_0_2,1
11,98642_0_7,0
11,51069_0_0,0
11,98400_3_18,0
11,464448_5_18,1
11,215399_0_18,1
11,504980_0_2,1
11,310976_0_5,1
11,81432_1_17,1
11,430644_0_8,0
11,460336_0_13,1
11,262090_0_14,1
11,38397_2_9,0
11,110861_1_1,0
11,499305_0_11,1
11,130634_0_9,0
11,98351_4_54,1
11,526768_0_10,0
11,391522_0_7,1
11,122472_0_8,1
11,477449_0_12,1
11,30556_0_14,1
11,148611_1_22,0
11,450647_5_9,0
11,122302_0_11,0
11,46477_2_27,0
11,542686_0_2,0
11,294140_1_5,1
11,381854_0_36,0
11,396367_2_10,1
11,21919_0_4,0
11,98460_2_14,0
11,500803_0_1,0
11,504160_0_8,1
11,58647_2_1,1
11,512401_0_21,1
11,229731_0_9,1
11,305188_0_8,1
11,42262_0_9,1
11,464304_0_14,0
11,17990_1_0,0
11,151932_0_1,1
11,283660_0_27,1
11,85340_0_4,1
11,92220_1_2,1
11,152333_2_17,1
11,98523_0_21,0
11,193222_0_16,1
11,119585_25_1,0
11,113308_1_1,1
11,345194_0_0,0
11,163313_1_8,1
11,511673_0_1,1
11,64463_0_10,1
11,53667_0_42,1
11,31922_0_17,0
11,4191_1_238,1
11,470022_0_12,1
11,98404_0_4,0
11,98383_0_10,1
11,174601_0_13,1
11,18094_0_16,1
11,370515_0_22,1
11,98629_0_16,0
11,490065_0_25,1
11,549841_51_49,0
11,82466_0_15,0
11,382526_0_8,0
11,237076_0_11,0
11,126618_0_5,0
11,542390_0_27,1
11,454658_0_24,1
11,295636_0_4,1
11,370093_2_0,0
11,23750_4_4,1
11,246795_1_30,1
11,284359_0_11,1
11,73745_0_14,1
11,104950_5_17,0
11,362949_4_33,1
11,98996_0_17,0
11,541815_0_1,0
11,290243_0_6,0
11,114533_9_23,0
11,542812_0_2,0
11,78086_0_14,0
11,261264_0_214,0
11,363638_0_9,1
11,307455_0_9,1
11,143509_0_9,1
11,370573_0_0,0
11,246754_0_1,1
11,179818_3_12,1
11,234996_0_58,0
11,98686_0_0,0
11,187198_1_11,1
11,91241_0_12,0
11,19105_0_20,1
11,118072_0_13,0
11,76931_0_13,1
11,263787_4_6,0
11,471554_0_16,1
11,163313_10_8,1
11,301832_0_29,1
11,163672_0_12,1
11,122457_0_9,1
11,86917_1_19,1
11,237580_5_12,1
11,53626_0_10,0
11,52247_0_11,0
11,162410_0_7,1
11,536864_0_19,0
11,21930_0_9,1
11,94893_0_13,1
11,332366_3_3,1
11,56127_5_23,0
11,522239_0_8,0
11,533272_0_15,1
11,500988_0_25,1
11,225814_0_16,0
11,322581_0_7,1
11,75768_0_1,0
11,75732_1_4,0
11,98277_0_12,0
11,235974_0_2,1
11,133849_3_16,0
11,22623_2_5,0
11,289145_0_61,1
11,448675_0_12,0
11,193625_0_36,0
11,475530_1_10,0
11,230111_0_50,1
11,173326_0_0,0
11,263567_2_6,0
11,98707_0_1,0
11,85228_0_17,1
11,163021_5_0,0
11,387353_0_30,0
11,458314_0_26,1
11,467457_1_1,0
11,237554_2_5,0
11,70852_4_7,1
11,232868_0_3,0
11,459440_0_6,1
11,428505_0_8,1
11,351963_0_27,0
11,163990_0_15,1
11,347997_1_28,0
11,384140_0_33,0
11,149679_14_31,0
11,98412_0_4,1
11,98916_2_3,0
11,354974_0_2,1
11,259421_0_14,1
11,321671_0_2,0
11,129366_0_26,1
11,280766_0_6,0
11,411917_0_5,0
11,283173_0_39,1
11,338220_0_8,0
11,456588_1_17,0
11,527934_0_58,0
11,108353_0_3,0
11,125914_0_12,1
11,98569_4_9,0
11,133411_0_0,0
11,505682_0_47,0
11,447287_0_4,0
11,455758_0_6,1
11,502680_0_22,1
11,152679_13_6,1
11,383233_0_2,1
11,94661_0_1,0
11,59640_13_44,1
11,340051_0_24,1
11,335416_0_2,0
11,231860_1_0,0
11,484376_0_3,0
11,207369_0_0,0
11,48336_1_7,1
11,475021_0_13,1
11,34347_0_3,0
11,461674_0_16,0
11,118136_4_6,0
11,299820_1_4,0
11,33466_0_2,0
11,221337_0_3,0
11,499488_0_6,1
11,399704_1_13,1
11,85618_1_1,0
11,35379_0_0,0
11,277445_0_15,0
11,2669_0_64,0
11,124488_0_11,1
11,315691_0_0,1
11,542390_0_7,1
11,193744_0_41,1
11,354795_0_17,1
11,545933_0_22,1
11,465403_0_21,0
11,537750_1_14,0
11,246758_0_8,1
11,395503_0_0,0
11,346985_9_11,0
11,87632_1_2,1
11,361138_0_6,0
11,165749_1_16,0
11,193921_0_2,0
11,8696_3_31,0
11,360266_1_5,1
11,453655_0_2,1
11,522541_0_2,1
11,132021_1_5,0
11,168760_0_2,0
11,164635_2_224,1
11,418600_0_33,1
11,98351_5_54,0
11,503360_0_16,1
11,394170_0_0,0
11,347110_0_4,0
11,429719_0_16,0
11,182702_0_30,1
11,236343_0_17,1
11,335606_0_0,0
11,149679_14_30,0
11,182919_0_1,1
11,528784_0_4,0
11,111663_0_15,0
11,98113_0_2,0
11,98351_3_41,0
11,98351_1_54,0
11,251751_0_9,1
11,400812_1_17,0
11,308169_0_0,1
11,312785_0_11,1
11,297784_1_51,0
11,218242_0_7,0
11,287910_1_25,1
11,119945_0_5,0
11,150060_0_129,1
11,301142_0_3,0
11,319798_0_20,1
11,412872_0_24,0
11,349304_0_31,0
11,411349_0_20,0
11,388825_0_7,0
11,421545_0_9,1
11,136768_2_61,1
11,546802_0_20,1
11,76472_0_12,0
11,411284_0_30,1
11,99763_0_15,0
11,515467_0_2,0
11,297891_0_18,0
11,135859_1_24,0
11,383168_1_34,1
11,11945_0_35,1
11,469713_0_16,0
11,433454_10_19,1
11,510022_0_8,1
11,362296_0_15,1
11,496191_0_115,1
11,331651_0_9,1
11,473613_0_1,0
11,497195_0_4,1
11,337583_0_17,0
11,98265_1_1,1
11,115632_1_16,0
11,520456_0_26,1
11,42065_2_76,1
11,344039_1_1,1
11,265539_6_5,0
11,313602_0_19,1
11,546772_0_3,0
11,546856_3_5,0
11,114115_0_12,1
11,149260_0_0,0
11,218594_0_12,1
11,268819_0_1,0
11,481887_0_17,1
11,98351_6_20,0
11,319533_2_14,0
11,160144_0_0,0
11,218393_0_25,0
11,381489_1_2,1
11,100103_0_0,1
11,338809_1_14,1
11,152807_0_4,1
11,67648_4_45,0
11,350113_0_30,1
11,307304_1_9,1
11,435030_0_4,0
11,139721_0_7,1
11,393860_0_68,0
11,356001_0_41,1
11,267710_0_9,0
11,481294_0_0,0
11,549841_50_49,0
11,215399_0_19,1
11,438977_0_12,1
11,535131_0_14,0
11,474089_0_7,0
11,98306_0_8,0
11,16591_0_49,0
11,343546_0_5,1
11,6254_0_13,1
11,349116_0_22,0
11,89558_0_1,0
11,201500_0_8,1
11,98351_1_41,0
11,98351_0_41,0
11,33222_0_31,1
11,180939_0_5,0
11,206559_0_15,0
11,302371_0_3,0
11,139011_0_0,0
11,236803_0_9,1
11,202236_0_38,1
11,303203_0_19,0
11,527920_0_13,0
11,92009_0_5,0
11,118072_3_101,1
11,435604_0_69,0
11,156674_0_2,0
11,442507_3_100,0
11,550352_6_1,1
11,149679_14_33,0
11,316236_1_0,1
11,120148_2_60,0
11,535310_0_9,1
11,98283_0_1,1
11,424446_0_41,1
11,497070_0_36,1
11,311373_1_14,1
11,358003_0_5,1
11,359938_2_3,1
11,98471_0_10,1
11,505086_0_26,1
11,220901_1_1,1
11,114115_0_1,1
11,307381_9_0,0
11,323026_0_38,0
11,247083_0_20,1
11,1217_0_11,1
11,314438_1_41,1
11,461458_0_36,0
11,52761_0_34,1
11,299099_0_5,1
11,504830_0_12,1
11,542390_0_6,1
11,98351_5_41,0
11,406657_0_36,1
11,386076_0_10,0
11,364110_0_50,0
11,126486_0_6,1
11,501701_0_11,1
11,246136_0_12,1
11,178155_0_0,1
11,535158_0_2,0
11,506006_0_34,1
11,260047_0_7,1
11,495616_0_15,1
11,349116_0_8,1
11,113928_6_4,0
11,172398_0_27,0
11,102919_16_19,0
11,111189_3_6,1
11,98628_1_6,0
11,289608_0_8,0
11,300218_0_11,0
11,366792_3_8,1
11,275030_0_12,1
11,290295_3_0,1
11,286250_0_4,1
11,401522_0_3,1
11,310244_0_3,1
11,444135_5_13,1
11,345358_0_12,0
11,200810_2_8,0
11,2025_0_2,0
11,291781_1_49,1
11,392897_0_2,0
11,275149_0_2,0
11,311373_0_14,1
11,98351_3_54,0
11,408260_0_12,1
11,140146_0_6,0
11,546015_8_11,1
11,445126_3_19,0
11,355074_18_7,1
11,392636_0_23,1
11,411082_1_4,0
11,43892_0_12,0
11,362155_0_7,1
11,4719_0_17,1
11,134493_1_8,1
11,246989_0_9,1
11,520326_2_78,1
11,547686_0_24,0
11,312959_30_4,0
11,421646_1_1,0
11,157973_1_7,1
11,98141_0_15,1
11,48164_7_64,0
11,547512_0_26,0
11,523072_2_19,0
11,98699_0_17,0
11,57843_0_97,1
11,469576_0_21,1
11,215912_3_1,0
11,309486_0_12,0
11,315746_0_1,1
11,111921_0_3,0
11,98121_0_48,0
11,136904_0_9,1
11,237965_0_6,1
11,513621_0_21,1
11,82723_0_8,0
11,159986_0_1,1
11,264807_0_3,1
11,221781_3_9,1
11,225531_0_11,0
11,98453_0_16,0
11,8091_0_2,0
11,98629_0_20,0
11,439163_3_19,0
11,328784_0_48,1
11,133983_0_13,0
11,314628_0_43,1
11,441745_2_4,0
11,136621_1_2,0
11,88770_0_29,0
11,305280_3_1,0
11,348580_0_17,1
11,321621_0_0,0
11,98351_0_54,0
11,2450_0_29,0
11,310854_0_43,1
11,340255_2_35,1
11,62159_1_6,1
11,369240_0_4,0
11,281887_0_2,0
11,365181_1_1,0
11,185117_2_4,0
11,67827_0_3,1
11,423305_0_5,1
11,84921_0_15,1
11,401974_3_10,0
11,117179_1_13,1
11,382468_0_6,1
11,53950_1_115,0
11,37470_0_8,1
11,144432_0_22,1
11,340867_1_9,1
11,95252_0_11,1
11,115805_5_0,0
11,209236_1_22,0
11,450314_0_4,0
11,526769_1_0,0
11,278751_0_1,0
11,478289_0_34,1
11,243127_0_3,1
11,551133_0_0,1
11,64003_0_4,1
11,98916_0_3,1
11,315887_0_6,1
11,165841_0_1,0
11,343088_0_6,1
11,71103_1_9,1
11,405303_0_3,1
11,334074_0_0,0
11,98710_2_11,0
11,419292_0_24,1
11,181379_0_3,0
11,301072_3_3,0
11,57920_1_2,0
11,98474_0_10,0
11,326357_0_10,0
11,32860_0_0,0
11,39306_0_14,1
11,174640_0_2,1
11,37785_1_2,1
11,385852_0_21,1
11,319606_0_0,0
11,409815_2_5,1
11,123478_0_20,1
11,452122_0_0,0
11,104471_0_14,1
11,431268_0_4,0
11,548666_10_1,0
11,70405_0_8,1
11,53110_0_6,0
11,266800_0_10,0
11,511499_0_7,0
11,297011_0_6,0
11,106188_0_17,1
11,181298_1_3,1
11,499569_2_43,0
11,2200_0_2,0
11,446339_0_5,1
11,531795_3_5,1
11,391654_0_25,1
11,251751_0_4,0
11,97729_0_28,1
11,98096_1_13,0
11,437381_0_21,1
11,474650_0_10,1
11,65667_12_51,1
11,268886_5_4,1
11,526825_0_43,1
11,516046_0_10,1
11,263717_0_1,1
11,440666_6_1,0
11,453583_0_37,1
11,387146_0_13,1
11,394467_4_25,1
11,62397_0_8,1
11,381426_0_20,0
11,335336_0_19,0
11,305563_0_18,1
11,359402_1_95,1
11,98121_0_52,0
11,163313_6_8,1
11,395269_2_14,1
11,476192_0_6,1
11,434677_0_47,1
11,400975_0_55,1
11,12346_0_7,1
11,341348_0_2,0
11,421691_0_8,1
11,21204_2_55,0
11,228642_0_3,0
11,548526_0_24,1
11,424974_32_17,0
11,287092_0_56,1
11,205928_1_19,0
11,307271_0_1,0
11,332181_0_1,0
11,301788_0_4,0
11,126208_0_29,1
11,237965_0_5,0
11,251373_1_13,1
11,149679_14_29,0
11,216110_2_4,1
11,516707_0_16,1
11,538142_0_22,1
11,98291_1_17,0
11,123478_0_16,1
11,356143_8_18,1
11,302879_1_36,1
11,317926_1_9,1
11,243584_0_0,0
11,44298_0_9,0
11,394166_67_1,0
11,149679_14_38,0
11,237437_0_3,0
11,481562_1_6,1
11,183262_1_16,0
11,117648_0_1,0
11,361332_0_103,0
11,425837_0_19,0
11,92322_0_32,1
11,136768_3_62,1
11,406192_0_19,1
11,108808_0_39,1
11,186278_0_5,1
11,129263_1_2,0
11,165097_1_0,0
11,260797_0_3,0
11,355333_1_8,0
11,189040_1_0,0
11,396752_0_2,1
11,362468_0_26,1
11,186175_0_8,1
11,231921_1_8,1
11,9517_0_2,1
11,38897_0_10,0
11,42107_0_10,1
11,148557_0_6,1
11,71313_0_3,0
11,270451_0_1,0
11,98674_3_14,0
11,448240_12_3,0
11,30279_0_14,0
11,506226_0_22,1
11,181643_0_10,1
11,416202_0_5,1
11,472352_0_0,1
11,252922_3_11,1
11,237580_12_11,1
11,146446_0_5,1
11,26485_0_19,1
11,18018_0_21,0
11,98214_0_9,0
11,316188_0_5,1
11,432505_0_6,1
11,238383_0_0,0
11,38330_0_4,1
11,176170_1_0,0
11,521964_0_80,1
11,481242_0_25,1
11,197944_1_4,1
11,422023_0_18,1
11,240946_2_14,1
12,548432_0_13,1
12,107200_4_6,0
12,175502_0_4,0
12,107766_2_1,0
12,114284_0_2,0
12,388650_5_6,1
12,32396_2_2,1
12,30401_0_37,1
12,25378_1_0,0
12,41662_0_3,1
12,327267_0_12,1
12,470556_0_6,1
12,449661_2_71,1
12,105303_1_4,0
12,297950_0_24,1
12,377038_0_7,0
12,463272_0_16,0
12,339841_0_11,0
12,269312_0_5,1
12,98705_0_29,0
12,47686_0_9,1
12,492215_0_9,0
12,467279_1_17,1
12,310878_5_0,0
12,252321_0_17,0
12,333822_0_18,1
12,106696_0_4,0
12,91875_0_28,1
12,28636_1_32,0
12,275982_0_8,0
12,260490_0_6,1
12,196970_0_5,1
12,309074_0_18,0
12,315645_1_0,0
12,98596_0_9,0
12,116879_0_3,1
12,489057_0_2,0
12,275908_5_12,1
12,240285_0_24,0
12,98376_0_4,0
12,336980_0_1,0
12,139058_0_10,0
12,326307_0_10,0
12,508058_3_2,0
12,269703_2_1,0
12,539311_2_16,0
12,533212_0_14,0
12,365015_0_10,1
12,338272_0_0,0
12,21704_0_4,1
12,239590_0_6,1
12,236324_0_14,0
12,263295_0_14,0
12,244612_0_10,0
12,98788_0_5,0
12,114823_0_66,0
12,20821_0_30,1
12,461390_1_0,0
12,105519_0_1,1
12,362572_0_2,1
12,98315_0_10,1
12,141038_0_1,0
12,435990_1_3,0
12,218369_0_21,0
12,99306_27_5,0
12,83702_0_5,1
12,11420_0_8,0
12,395361_2_27,0
12,475442_0_26,0
12,98302_0_37,0
12,405398_0_163,0
12,27806_0_30,1
12,418747_0_16,1
12,121123_1_6,1
12,84534_0_10,0
12,52044_0_20,1
12,189266_2_7,0
12,115266_0_57,0
12,479445_0_1,0
12,12947_0_44,0
12,176883_0_12,0
12,186337_0_3,0
12,126912_1_0,0
12,432821_0_7,1
12,324267_0_12,1
12,98174_0_30,0
12,83268_19_11,0
12,73085_0_0,0
12,528546_0_5,0
12,65674_2_7,0
12,98295_1_44,0
12,219369_5_5,0
12,438005_3_4,0
12,225658_0_0,0
12,231074_12_10,0
12,440260_0_0,0
12,98316_0_0,0
12,406673_1_62,1
12,381104_0_26,1
12,523758_1_5,0
12,189541_0_0,0
12,111966_0_11,1
12,424186_0_6,1
12,98699_1_37,0
12,116139_1_0,0
12,476726_0_13,1
12,544787_0_1,0
12,74988_0_14,0
12,148570_1_0,1
12,265803_94_17,0
12,408592_0_78,1
12,428070_0_20,0
12,401657_0_3,0
12,458650_0_1,0
12,433171_1_3,1
12,363962_1_6,0
12,216241_1_29,0
12,260678_0_6,0
12,15571_0_10,0
12,450743_0_1,0
12,62454_0_15,0
12,304395_0_80,1
12,161754_62_6,0
12,19407_0_8,0
12,207102_0_30,1
12,190491_0_1,0
12,425915_3_1,1
12,465051_0_1,0
12,335041_0_9,0
12,491760_6_14,0
12,501279_0_1,0
12,197961_0_2,0
12,152725_0_1,0
12,114888_0_15,0
12,98714_0_0,0
12,488921_0_3,0
12,230329_0_109,0
12,253552_0_18,1
12,336420_0_0,1
12,118125_0_15,1
12,492675_0_0,0
12,539209_0_17,1
12,504558_0_21,1
12,468281_0_19,1
12,551225_0_0,0
12,180414_1_21,1
12,28073_0_88,1
12,116229_0_8,0
12,98136_0_21,0
12,399889_0_0,0
12,130634_0_9,0
12,170072_0_9,0
12,57643_2_2,0
12,526768_0_10,0
12,498370_0_3,1
12,291093_0_11,0
12,275125_0_5,0
12,252582_0_12,0
12,258883_2_28,0
12,549630_2_2,0
12,341053_0_15,0
12,88226_0_15,1
12,506594_0_71,0
12,133340_0_8,1
12,123357_0_17,0
12,428935_0_12,0
12,399008_1_6,0
12,143813_1_2,0
12,265954_0_44,1
12,191697_0_1,0
12,542686_0_2,0
12,21919_0_4,0
12,214137_0_49,1
12,550632_0_0,0
12,43179_0_8,0
12,419551_0_14,1
12,228356_0_30,0
12,207454_0_53,0
12,506524_0_6,0
12,12178_0_3,1
12,190804_1_19,0
12,479388_2_13,0
12,124775_2_7,0
12,518487_0_13,0
12,483452_0_7,0
12,4083_0_7,1
12,67588_0_12,0
12,444584_0_9,1
12,323651_2_16,1
12,119585_25_1,0
12,437320_0_4,0
12,443220_0_7,1
12,98226_0_95,0
12,505304_0_30,1
12,98277_0_77,0
12,407049_0_48,1
12,367488_0_23,0
12,13190_1_91,0
12,343927_0_21,1
12,272150_1_3,0
12,500887_0_4,1
12,349337_0_1,0
12,73085_0_1,0
12,12206_0_1,0
12,238011_1_31,1
12,98147_0_10,0
12,206221_0_12,0
12,355418_0_3,1
12,266395_1_18,0
12,82466_0_15,0
12,241707_1_28,0
12,10744_1_13,0
12,29856_1_14,1
12,175737_0_20,0
12,363939_0_0,0
12,276103_0_15,0
12,131905_0_12,0
12,485471_1_2,1
12,542812_0_2,0
12,118508_0_9,1
12,98365_0_3,0
12,250477_0_23,1
12,10026_0_1,0
12,482608_0_2,1
12,176796_0_60,0
12,252463_1_5,0
12,114164_0_2,0
12,227530_6_22,0
12,374515_18_5,0
12,191487_0_19,0
12,46239_0_126,0
12,241142_0_34,1
12,473978_0_46,0
12,352938_0_38,0
12,6242_0_60,1
12,7622_0_93,1
12,478120_0_2,1
12,72061_45_9,0
12,358781_0_16,0
12,116891_2_36,1
12,204139_0_31,0
12,322168_0_8,0
12,2242_0_41,1
12,351729_7_5,1
12,98277_0_12,0
12,452230_1_9,0
12,471876_15_15,1
12,533453_0_11,0
12,241475_0_47,1
12,467457_1_1,0
12,422261_0_3,1
12,335172_1_55,0
12,263301_0_17,1
12,162599_0_3,1
12,347997_1_28,0
12,253637_0_9,0
12,47130_0_23,1
12,526103_0_36,1
12,72744_2_39,0
12,98412_0_4,1
12,503163_1_21,0
12,75988_2_6,1
12,124880_0_3,1
12,482437_2_8,0
12,321671_0_2,0
12,447222_0_16,0
12,308623_1_15,0
12,112376_0_0,0
12,43767_0_22,0
12,497154_0_0,1
12,108353_0_3,0
12,221567_0_21,1
12,347_0_9,0
12,285120_0_14,1
12,312465_0_40,0
12,544982_4_11,0
12,98277_0_69,0
12,250509_0_16,1
12,91822_0_2,0
12,98381_0_13,0
12,258340_0_16,0
12,49336_0_15,0
12,231860_1_0,0
12,499562_0_17,1
12,226611_0_15,1
12,114156_1_34,0
12,181935_0_120,1
12,98733_0_31,0
12,444273_0_28,0
12,238126_0_13,0
12,358586_2_9,0
12,538065_0_47,0
12,118136_4_6,0
12,299820_1_4,0
12,518171_0_1,0
12,33466_0_2,0
12,323786_0_8,0
12,477224_0_27,0
12,98187_0_2,0
12,41712_0_6,1
12,20050_0_27,0
12,332227_0_2,1
12,466800_0_8,0
12,34477_0_10,1
12,278710_0_7,0
12,58163_4_4,0
12,98817_5_23,0
12,454750_1_26,0
12,173277_7_29,0
12,98878_0_7,0
12,220693_0_0,0
12,518698_0_1,0
12,43010_0_14,1
12,347957_0_52,0
12,208703_0_5,1
12,239683_0_8,1
12,296909_3_3,0
12,98086_0_19,0
12,344118_0_2,1
12,239604_0_3,1
12,107557_0_2,0
12,168760_0_2,0
12,281894_0_11,0
12,98817_1_12,0
12,108795_0_73,0
12,431306_0_13,1
12,22421_0_12,0
12,98760_0_32,0
12,98416_0_8,0
12,494772_0_12,1
12,98609_1_10,1
12,407705_6_3,0
12,228935_44_6,0
12,7511_0_8,0
12,98295_9_15,1
12,521371_0_9,1
12,530457_1_4,0
12,151806_0_6,1
12,328359_0_3,0
12,72698_0_10,1
12,276038_0_15,0
12,401905_0_6,0
12,393050_0_14,0
12,301142_0_3,0
12,387137_0_21,0
12,184278_0_3,0
12,394060_0_1,0
12,349304_0_31,0
12,248280_0_15,0
12,76472_0_12,0
12,320620_0_14,1
12,515467_0_2,0
12,506814_0_72,1
12,453901_0_17,1
12,322394_0_62,0
12,378639_0_23,0
12,354714_0_42,0
12,378166_1_18,1
12,428079_16_90,0
12,544361_0_75,1
12,362424_1_18,1
12,329043_0_1,1
12,444653_1_6,0
12,522239_0_3,1
12,293861_1_6,1
12,546856_3_5,0
12,196457_0_38,1
12,268819_0_1,0
12,75850_0_0,0
12,92887_0_9,0
12,221335_0_7,0
12,505511_0_4,0
12,236365_0_7,0
12,143186_0_33,0
12,456802_41_28,0
12,247648_0_20,1
12,364935_0_1,1
12,22421_0_13,0
12,481829_3_7,0
12,398663_0_15,0
12,256424_0_25,1
12,532753_0_0,0
12,323651_2_7,1
12,290386_1_3,0
12,79533_2_15,1
12,53764_0_1,0
12,449508_9_13,0
12,265326_0_5,0
12,2212_3_30,0
12,98174_0_21,0
12,98306_0_8,0
12,79726_49_4,0
12,117826_0_1,1
12,175849_0_13,0
12,299107_0_4,1
12,206285_0_1,0
12,98362_1_9,0
12,514269_0_5,0
12,337559_0_5,1
12,352765_0_38,1
12,469931_6_0,0
12,161291_0_15,1
12,43183_0_68,0
12,188341_5_1,1
12,275141_0_14,0
12,76522_0_3,0
12,527920_0_13,0
12,98687_0_1,0
12,109960_0_3,0
12,487981_0_15,0
12,156674_0_2,0
12,457622_3_16,0
12,41940_0_5,0
12,64055_0_38,1
12,507248_2_16,1
12,447086_0_17,0
12,426827_1_3,1
12,404370_0_11,0
12,55915_0_43,0
12,98714_0_12,0
12,419788_0_4,0
12,197475_0_7,0
12,307381_9_0,0
12,84199_0_38,1
12,192248_0_41,1
12,16735_0_42,1
12,518672_0_1,0
12,136168_0_10,0
12,364004_0_4,0
12,163028_0_2,1
12,449661_1_69,1
12,316233_0_6,1
12,347294_0_4,1
12,541001_0_17,0
12,257566_3_1,0
12,499233_0_0,0
12,22421_0_17,0
12,199672_0_4,0
12,433758_1_1,0
12,541925_0_7,1
12,535158_0_2,0
12,392657_6_8,0
12,113928_6_4,0
12,252490_0_14,0
12,102919_16_19,0
12,341339_0_0,0
12,278756_0_37,0
12,98883_0_18,0
12,532035_0_37,1
12,315024_0_1,0
12,247209_0_6,0
12,2752_2_12,0
12,111966_0_19,1
12,98729_2_16,0
12,403423_0_22,1
12,116139_1_3,0
12,206716_0_3,1
12,44295_0_0,0
12,2025_0_2,0
12,535261_0_11,0
12,330181_0_10,1
12,63278_2_3,0
12,188012_0_2,1
12,517563_0_14,0
12,490277_0_43,1
12,243944_0_19,1
12,293103_0_5,0
12,113523_1_23,0
12,430351_0_34,1
12,102255_0_14,0
12,547686_0_24,0
12,24313_0_11,0
12,311953_1_77,1
12,299968_0_45,1
12,490867_1_7,0
12,173746_4_37,1
12,405573_19_11,0
12,23188_2_1,0
12,108574_0_5,1
12,111921_0_3,0
12,515389_0_2,0
12,3606_0_2,0
12,382388_5_23,1
12,529115_0_6,1
12,137943_0_22,1
12,11253_4_8,1
12,370147_0_4,1
12,98453_0_16,0
12,325525_0_29,0
12,358595_1_4,0
12,173887_2_0,0
12,136320_0_32,0
12,237235_2_0,0
12,276906_1_2,0
12,98918_0_2,0
12,347426_0_28,0
12,417579_0_26,1
12,108926_0_0,0
12,380548_0_5,0
12,116879_0_4,1
12,454060_0_14,0
12,98878_0_29,0
12,441745_2_4,0
12,41673_1_4,0
12,494772_0_23,1
12,544729_0_4,0
12,148373_1_124,0
12,48683_0_0,1
12,305280_3_1,0
12,476236_23_18,0
12,463693_2_11,1
12,433900_0_5,0
12,412335_0_21,1
12,121857_0_19,0
12,270851_0_101,1
12,255021_1_8,0
12,379047_0_39,0
12,351100_0_40,0
12,74376_0_3,0
12,296121_0_6,1
12,14920_0_12,1
12,278913_0_6,1
12,98474_0_3,1
12,242852_0_13,0
12,245717_0_3,0
12,303517_0_0,0
12,394217_0_0,0
12,330880_0_9,1
12,5745_0_29,1
12,362340_3_6,0
12,219272_0_60,0
12,380857_0_13,0
12,98812_0_24,0
12,55107_0_0,0
12,317510_0_2,1
12,118462_0_47,1
12,148092_0_41,0
12,88868_0_37,1
12,78736_0_0,0
12,411251_0_3,1
12,5072_0_33,0
12,244768_0_1,0
12,301072_3_3,0
12,530032_0_15,1
12,288042_0_0,0
12,128547_0_8,1
12,57920_1_2,0
12,167597_1_16,1
12,362424_1_19,1
12,349889_0_23,1
12,288085_0_0,0
12,367416_0_3,1
12,431268_0_4,0
12,317520_0_6,0
12,128547_0_7,1
12,192587_0_9,1
12,266800_0_10,0
12,426932_0_48,0
12,456221_0_1,1
12,510233_0_3,0
12,511499_0_7,0
12,446620_3_28,1
12,505301_0_12,1
12,167597_0_16,1
12,11244_0_10,0
12,451407_0_11,1
12,466178_0_1,0
12,98878_0_9,0
12,442325_0_4,0
12,98847_0_4,0
12,467230_0_12,0
12,98474_0_6,0
12,312142_0_3,0
12,328206_0_21,1
12,360425_1_13,0
12,83705_0_5,0
12,211421_0_29,0
12,8808_1_10,0
12,527675_1_0,0
12,391798_0_5,0
12,128165_0_6,0
12,479514_0_38,1
12,424052_1_3,1
12,238701_0_3,0
12,335336_0_19,0
12,171907_1_5,0
12,348305_0_14,0
12,227530_7_22,0
12,244612_0_12,1
12,220330_0_11,0
12,339507_0_7,0
12,466022_0_7,1
12,424974_32_17,0
12,534980_0_32,0
12,43647_0_2,1
12,205928_1_19,0
12,332181_0_1,0
12,11244_0_13,1
12,236260_0_6,0
12,282403_0_10,0
12,98920_1_12,0
12,81736_0_29,0
12,339507_0_5,0
12,276358_0_38,0
12,170635_1_28,0
12,98678_0_5,0
